id,Title,Authors,Source Title,Publication Year,Volume,Issue,Beginning Page,Ending Page,DOI,Total Citations
0,"Regional sediment deficits in the Dutch lowlands: Implications for
long-term land-use options","van der Meulen, Michiel J.; van der Spek, Ad J. F.; de Lange, Ger; Gruijters, Stephan H. L. L.; van Gessel, Serge F.; Nguyen, Buu-Long; Maljers, Denise; Schokker, Jeroen; Mulder, Jan P. M.; van der Krogt, Rob A. A.",JOURNAL OF SOILS AND SEDIMENTS,2007,7,1,9,16,10.1065/jss.2006.12.199,27
0,"Design for the next generation incorporating cradle-to-cradle design
into Herman Miller products","Rossi, Mark; Charon, Scott; Wing, Gabe; Ewell, James",JOURNAL OF INDUSTRIAL ECOLOGY,2006,10,4,193,210,10.1162/jiec.2006.10.4.193,26
0,"Mapping green infrastructure based on ecosystem services and ecological
networks: A Pan-European case study","Liquete, Camino; Kleeschulte, Stefan; Dige, Gorm; Maes, Joachim; Grizzetti, Bruna; Olah, Branislav; Zulian, Grazia",ENVIRONMENTAL SCIENCE & POLICY,2015,54,,268,280,10.1016/j.envsci.2015.07.009,25
0,"Freshwater ecosystem services supporting humans: Pivoting from water
crisis to water solutions","Green, Pamela A.; Voeroesmarty, Charles J.; Harrison, Ian; Farrell, Tracy; Saenz, Leonard; Fekete, Balazs M.",GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,2015,34,,108,118,10.1016/j.gloenvcha.2015.06.007,25
0,"Identifying priority sites for low impact development (LID) in a
mixed-use watershed","Martin-Mikle, Chelsea J.; de Beurs, Kirsten M.; Julian, Jason P.; Mayer, Paul M.",LANDSCAPE AND URBAN PLANNING,2015,140,,29,41,10.1016/j.landurbplan.2015.04.002,25
0,The growth and survival of plants in urban green roofs in a dry climate,"Razzaghmanesh, M.; Beecham, S.; Kazemi, F.",SCIENCE OF THE TOTAL ENVIRONMENT,2014,476,,288,297,10.1016/j.scitotenv.2014.01.014,25
0,"Ecosystem-based adaptation in cities: An analysis of European urban
climate adaptation plans","Geneletti, Davide; Zardo, Linda",LAND USE POLICY,2016,50,,38,47,10.1016/j.landusepol.2015.09.003,24
0,"Assessment of the nutrient removal effectiveness of floating treatment
wetlands applied to urban retention ponds","Wang, Chih-Yu; Sample, David J.",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2014,137,,23,35,10.1016/j.jenvman.2014.02.008,24
0,"Towards sustainable growth in nature-based tourism destinations:
Clients' views of land use options in Finnish Lapland","Tyrvainen, Liisa; Uusitalo, Marja; Silvennoinen, Harri; Hasu, Eija",LANDSCAPE AND URBAN PLANNING,2014,122,,1,15,10.1016/j.landurbplan.2013.10.003,24
0,"Exploring biodiversity in a metropolitan area in the Mediterranean
region: The urban and suburban flora of Rome (Italy)","Capotorti, G.; Del Vico, E.; Lattanzi, E.; Tilia, A.; Celesti-Grapow, L.",PLANT BIOSYSTEMS,2013,147,1,174,185,10.1080/11263504.2013.771715,24
0,"Green infrastructures and intensive forestry: Need and opportunity for
spatial planning in a Swedish rural-urban gradient","Andersson, Kjell; Angelstam, Per; Elbakidze, Marine; Axelsson, Robert; Degerman, Erik",SCANDINAVIAN JOURNAL OF FOREST RESEARCH,2013,28,2,143,165,10.1080/02827581.2012.723740,24
0,"Agricultural and green infrastructures: The role of non-urbanised areas
for eco-sustainable planning in a metropolitan region","La Greca, Paolo; La Rosa, Daniele; Martinico, Francesco; Privitera, Riccardo",ENVIRONMENTAL POLLUTION,2011,159,9-Aug,2193,2202,10.1016/j.envpol.2010.11.017,24
0,"Urban wildscapes and green spaces in Mombasa and their potential
contribution to climate change adaptation and mitigation","Kithiia, Justus; Lyth, Anna",ENVIRONMENT AND URBANIZATION,2011,23,1,251,265,10.1177/0956247810396054,24
0,"Salt-induced land and water degradation in the Aral Sea basin: A
challenge to sustainable agriculture in Central Asia","Qadir, Manzoor; Noble, Andrew D.; Qureshi, Asad S.; Gupta, Raj K.; Yuldashev, Tulkun; Karimov, Akmal",NATURAL RESOURCES FORUM,2009,33,2,134,149,10.1111/j.1477-8947.2009.01217.x,24
0,"Using green infrastructure for urban climate-proofing: An evaluation of
heat mitigation measures at the micro-scale","Zoelch, Teresa; Maderspacher, Johannes; Wamsler, Christine; Pauleit, Stephan",URBAN FORESTRY & URBAN GREENING,2016,20,,305,316,10.1016/j.ufug.2016.09.011,23
0,"Understanding the value of urban riparian corridors: Considerations in
planning for cultural services along an Indonesian river","Vollmer, Derek; Prescott, Michaela F.; Padawangi, Rita; Girot, Christophe; Gret-Regamey, Adrienne",LANDSCAPE AND URBAN PLANNING,2015,138,,144,154,10.1016/j.landurbplan.2015.02.011,23
0,"Multiple benefits and values of trees in urban landscapes in two towns
in northern South Africa","Shackleton, Sheona; Chinyimba, Abby; Hebinck, Paul; Shackleton, Charlie; Kaoma, Humphrey",LANDSCAPE AND URBAN PLANNING,2015,136,,76,86,10.1016/j.landurbplan.2014.12.004,23
0,"Mainstreaming ecosystem-based adaptation: transformation toward
sustainability in urban governance and planning","Wamsler, Christine",ECOLOGY AND SOCIETY,2015,20,2,,,10.5751/ES-07489-200230,23
0,"A comparison of the economic benefits of urban green spaces estimated
with NDVI and with high-resolution land cover data","Li, Wei; Saphores, Jean-Daniel M.; Gillespie, Thomas W.",LANDSCAPE AND URBAN PLANNING,2015,133,,105,117,10.1016/j.landurbplan.2014.09.013,23
0,"Structural Diversity: A Multi-dimensional Approach to Assess
Recreational Services in Urban Parks","Voigt, Annette; Kabisch, Nadja; Wurster, Daniel; Haase, Dagmar; Breuste, Juergen",AMBIO,2014,43,4,480,491,10.1007/s13280-014-0508-9,23
0,"Gray vs. green urbanization: Relative importance of urban features for
urban bird communities","MacGregor-Fors, Ian; Schondube, Jorge E.",BASIC AND APPLIED ECOLOGY,2011,12,4,372,381,10.1016/j.baae.2011.04.003,23
0,"Streetscale bioretention basins in Melbourne and their effect on local
biodiversity","Kazemi, Fatemeh; Beecham, Simon; Gibbs, Joan",ECOLOGICAL ENGINEERING,2009,35,10,1454,1465,10.1016/j.ecoleng.2009.06.003,23
0,"A New Approach in Measuring Rainfall Interception by Urban Trees in
Coastal British Columbia","Asadian, Yeganeh; Weiler, Markus",WATER QUALITY RESEARCH JOURNAL OF CANADA,2009,44,1,16,25,,23
0,"The overlooked role of biotic factors in controlling the ecological
performance of artificial marine habitats","Ferrario, Filippo; Ivesa, Ljiljana; Jaklin, Andrej; Perkol-Finkel, Shimrit; Airoldi, Laura",JOURNAL OF APPLIED ECOLOGY,2016,53,1,16,24,10.1111/1365-2664.12533,22
0,Water quality and quantity investigation of green roofs in a dry climate,"Beecham, S.; Razzaghmanesh, M.",WATER RESEARCH,2015,70,,370,384,10.1016/j.watres.2014.12.015,22
0,"Growth of Native Aromatic Xerophytes in an Extensive Mediterranean Green
Roof as Affected by Substrate Type and Depth and Irrigation Frequency","Papafotiou, Maria; Pergialioti, Niki; Tassoula, Lamprini; Massas, Ioannis; Kargas, Georgios",HORTSCIENCE,2013,48,10,1327,1333,,22
0,"Classification and assessment of water bodies as adaptive structural
measures for flood risk management planning","McMinn, William R.; Yang, Qinli; Scholz, Miklas",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2010,91,9,1855,1863,10.1016/j.jenvman.2010.04.009,22
0,Effective green equivalent-A measure of public green spaces for cities,"Yao, Liang; Liu, Jingru; Wang, Rusong; Yin, Ke; Han, Baolong",ECOLOGICAL INDICATORS,2014,47,,123,127,10.1016/j.ecolind.2014.07.009,21
0,"Decoupling factors affecting plant diversity and cover on extensive
green roofs","MacIvor, J. Scott; Margolis, Liat; Puncher, Curtis L.; Matthews, Benjamin J. Carver",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2013,130,,297,305,10.1016/j.jenvman.2013.09.014,21
0,"Ecosystem services provided by urban gardens in Barcelona, Spain:
Insights for policy and planning","Camps-Calvet, Marta; Langemeyer, Johannes; Calvet-Mir, Laura; Gomez-Baggethun, Erik",ENVIRONMENTAL SCIENCE & POLICY,2016,62,,14,23,10.1016/j.envsci.2016.01.007,20
0,"Soil bioretention protects juvenile salmon and their prey from the toxic
impacts of urban stormwater runoff","McIntyre, J. K.; Davis, J. W.; Hinman, C.; Macneale, K. H.; Anulacion, B. F.; Scholz, N. L.; Stark, J. D.",CHEMOSPHERE,2015,132,,213,219,10.1016/j.chemosphere.2014.12.052,20
0,"Urban residents' beliefs concerning green space benefits in four cities
in France and Portugal","Madureira, Helena; Nunes, Fernando; Oliveira, Jose Vidal; Cormier, Laure; Madureira, Teresa",URBAN FORESTRY & URBAN GREENING,2015,14,1,56,64,10.1016/j.ufug.2014.11.008,20
0,"Rivers as municipal infrastructure: Demand for environmental services in
informal settlements along an Indonesian river","Vollmer, Derek; Gret-Regamey, Adrienne",GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,2013,23,6,1542,1555,10.1016/j.gloenvcha.2013.10.001,20
0,"Ecological disturbances due to high cutback in the green infrastructure
of Karachi: Analyses of public perception about associated health
problems","Qureshi, Salman; Kazmi, Syed Jamil Hasan; Breuste, Juergen H.",URBAN FORESTRY & URBAN GREENING,2010,9,3,187,198,10.1016/j.ufug.2009.08.003,20
0,"Transpiration and Root Development of Urban Trees in Structural Soil
Stormwater Reservoirs","Bartens, Julia; Day, Susan D.; Harris, J. Roger; Wynn, Theresa M.; Dove, Joseph E.",ENVIRONMENTAL MANAGEMENT,2009,44,4,646,657,10.1007/s00267-009-9366-9,20
0,"Green reconstruction of the tsunami-affected areas in India using the
integrated coastal zone management concept","Sonak, Sangeeta; Pangam, Prajwala; Giriyan, Asha",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2008,89,1,14,23,10.1016/j.jenvman.2007.01.052,20
0,"Legume-based farming in southern Australia: developing sustainable
systems to meet environmental challenges","Ridley, AM; Mele, PM; Beverly, CR",SOIL BIOLOGY & BIOCHEMISTRY,2004,36,8,1213,1221,10.1016/j.soilbio.2004.04.007,20
0,Infrastructure networks and red-green patterns in city regions,"Schrijnen, PM",LANDSCAPE AND URBAN PLANNING,2000,48,4-Mar,191,204,10.1016/S0169-2046(00)00042-6,20
0,"The role of urban green infrastructure in offsetting carbon emissions in
35 major Chinese cities: A nationwide estimate","Chen, Wendy Y.",CITIES,2015,44,,112,120,10.1016/j.cities.2015.01.005,19
0,"Prioritizing Tiger Conservation through Landscape Genetics and Habitat
Linkages","Yumnam, Bibek; Jhala, Yadvendradev V.; Qureshi, Qamar; Maldonado, Jesus E.; Gopal, Rajesh; Saini, Swati; Srinivas, Y.; Fleischer, Robert C.",PLOS ONE,2014,9,11,,,10.1371/journal.pone.0111207,19
0,"Integrating community gardens into public parks: An innovative approach
for providing ecosystem services in urban areas","Middle, Isaac; Dzidic, Peta; Buckley, Amma; Bennett, Dawn; Tye, Marian; Jones, Roy",URBAN FORESTRY & URBAN GREENING,2014,13,4,638,645,10.1016/j.ufug.2014.09.001,19
0,"Differential community and the perception of urban green spaces and
their contents in the megacity of Karachi, Pakistan","Qureshi, Salman; Breuste, Juergen H.; Jim, C. Y.",URBAN ECOSYSTEMS,2013,16,4,853,870,10.1007/s11252-012-0285-9,19
0,"A comprehensive sustainability appraisal of water governance in Phoenix,
AZ","Larson, Kelli L.; Wiek, Arnim; Keeler, Lauren Withycombe",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2013,116,,58,71,10.1016/j.jenvman.2012.11.016,19
0,"Fading from the forest: Bird community shifts related to urban park
site-specific and landscape traits","MacGregor-Fors, Ian; Ortega-Alvarez, Ruben",URBAN FORESTRY & URBAN GREENING,2011,10,3,239,246,10.1016/j.ufug.2011.03.004,19
0,"Beyond on-site mitigation: An integrated, multi-scale approach to
environmental mitigation and stewardship for transportation projects","Weber, Theodore C.; Allen, William L.",LANDSCAPE AND URBAN PLANNING,2010,96,4,240,256,10.1016/j.landurbplan.2010.04.003,19
0,"Maryland's Green Infrastructure - Using landscape assessment tools to
identify a regional conservation strategy","Weber, T; Wolf, J",ENVIRONMENTAL MONITORING AND ASSESSMENT,2000,63,1,265,277,10.1023/A:1006416523955,19
0,"Spatial planning for multifunctional green infrastructure: Growing
resilience in Detroit","Meerow, Sara; Newell, Joshua P.",LANDSCAPE AND URBAN PLANNING,2017,159,,62,75,10.1016/j.landurbplan.2016.10.005,18
0,"The value of urban ecosystem services in New York City: A spatially
explicit multicriteria analysis of landscape scale valuation scenarios","Kremer, Peleg; Hamstead, Zoe A.; McPhearson, Timon",ENVIRONMENTAL SCIENCE & POLICY,2016,62,,57,68,10.1016/j.envsci.2016.04.012,18
0,Adaptive governance to promote ecosystem services in urban green spaces,"Green, Olivia Odom; Garmestani, Ahjond S.; Albro, Sandra; Ban, Natalie C.; Berland, Adam; Burkman, Caitlin E.; Gardiner, Mary M.; Gunderson, Lance; Hopton, Matthew E.; Schoon, Michael L.; Shuster, William D.",URBAN ECOSYSTEMS,2016,19,1,77,93,10.1007/s11252-015-0476-2,18
0,"Zebrafish and clean water technology: Assessing soil bioretention as a
protective treatment for toxic urban runoff","McIntyre, J. K.; Davis, J. W.; Incardona, J. P.; Stark, J. D.; Anulacion, B. F.; Scholz, N. L.",SCIENCE OF THE TOTAL ENVIRONMENT,2014,500,,173,180,10.1016/j.scitotenv.2014.08.066,18
0,"Photosynthesis and water use by two Sedum species in green roof
substrate","Starry, O.; Lea-Cox, J. D.; Kim, J.; van Iersel, M. W.",ENVIRONMENTAL AND EXPERIMENTAL BOTANY,2014,107,,105,112,10.1016/j.envexpbot.2014.05.014,18
0,"A Financial and Environmental Analysis of Constructed Wetlands for
Industrial Wastewater Treatment","DiMuro, Johnathan L.; Guertin, France M.; Helling, Rich K.; Perkins, Jessica L.; Romer, Scanlon",JOURNAL OF INDUSTRIAL ECOLOGY,2014,18,5,631,640,10.1111/jiec.12129,18
0,"The potential of school green areas to improve urban green connectivity
and multifunctionality","Ioja, Cristian Loan; Gradinaru, Simona Raluca; Onose, Diana Andreea; Vanau, Gabriel Ovidiu; Tudor, Alina Constantina",URBAN FORESTRY & URBAN GREENING,2014,13,4,704,713,10.1016/j.ufug.2014.07.002,18
0,The ecological imperative for environmental design and planning,"Steiner, Frederick; Simmons, Mark; Gallagher, Mark; Ranganathan, Janet; Robertson, Colin",FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,2013,11,7,355,361,10.1890/130052,18
0,"Do railway edges provide functional connectivity for plant communities
in an urban context?","Penone, Caterina; Machon, Nathalie; Julliard, Romain; Le Viol, Isabelle",BIOLOGICAL CONSERVATION,2012,148,1,126,133,10.1016/j.biocon.2012.01.041,18
0,"An assessment of landscape characteristics affecting estuarine nitrogen
loading in an urban watershed","Yang, Xiaojun",JOURNAL OF ENVIRONMENTAL MANAGEMENT,2012,94,1,50,60,10.1016/j.jenvman.2011.07.025,18
0,Sediment management in sustainable urban drainage system ponds,"Heal, Kv.; Hepburn, D. A.; Lunn, R. J.",WATER SCIENCE AND TECHNOLOGY,2006,53,10,219,227,10.2166/wst.2006.315,18
0,"Two-dimensional gap analysis: A tool for efficient conservation planning
and biodiversity policy implementation","Angelstam, P; Mikusinski, G; Ronnback, BI; Ostman, A; Lazdinis, M; Roberge, JM; Arnberg, W; Olsson, J",AMBIO,2003,32,8,527,534,10.1639/0044-7447(2003)032[0527:TGAATF]2.0.CO;2,18
0,"Regulating Ecosystem Services of forests in ten Italian Metropolitan
Cities: Air quality improvement by PM10 and O-3 removal","Manes, F.; Marando, F.; Capotorti, G.; Blasi, C.; Salvatori, E.; Fusaro, L.; Ciancarella, L.; Mircea, M.; Marchetti, M.; Chirici, G.; Munafo, M.",ECOLOGICAL INDICATORS,2016,67,,425,440,10.1016/j.ecolind.2016.03.009,17
0,"Socio-spatial differentiation in the Sustainable City: A mixed-methods
assessment of residential gardens in metropolitan Portland, Oregon, USA","McClintock, Nathan; Mahmoudi, Dillon; Simpson, Michael; Santos, Jacinto Pereira",LANDSCAPE AND URBAN PLANNING,2016,148,,1,16,10.1016/j.landurbplan.2015.12.008,17
0,Key insights for the future of urban ecosystem services research,"Kremer, Peleg; Hamstead, Zoe; Haase, Dagmar; McPhearson, Timon; Frantzeskaki, Niki; Andersson, Erik; Kabisch, Nadja; Larondelle, Neele; Rall, Emily L.; Voigt, Annette; Baro, Francesc; Bertram, Christine; Gomez-Baggethun, Erik; Hansen, Rieke; Kaczorowska, Anna; Kain, Jaan-Henrik; Kronenberg, Jakub; Langemeyer, Johannes; Pauleit, Stephan; Rehdanz, Katrin; Schewenius, Maria; van Ham, Chantal; Wurster, Daniel; Elmqvist, Thomas",ECOLOGY AND SOCIETY,2016,21,2,,,10.5751/ES-08445-210229,17
0,"Understanding spatial patterns in the production of multiple urban
ecosystem services","Holt, Alison R.; Mears, Meghann; Maltby, Lorraine; Warren, Philip",ECOSYSTEM SERVICES,2015,16,,33,46,10.1016/j.ecoser.2015.08.007,17
0,"Contrasting values of cultural ecosystem services in urban areas: The
case of park Montjuic in Barcelona","Langemeyer, Johannes; Baro, Francesc; Roebeling, Peter; Gomez-Baggethun, Erik",ECOSYSTEM SERVICES,2015,12,,178,186,10.1016/j.ecoser.2014.11.016,17
0,"Evaluation of three vegetation treatments in bioretention gardens in a
semi-arid climate","Houdeshel, C. Dasch; Hultine, Kevin R.; Johnson, Nancy Collins; Porneroy, Christine A.",LANDSCAPE AND URBAN PLANNING,2015,135,,62,72,10.1016/j.landurbplan.2014.11.008,17
0,"The raft of the Saint-Jean River, Gaspe (Quebec, Canada): A dynamic
feature trapping most of the wood transported from the catchment","Boivin, Maxime; Buffin-Belanger, Thomas; Piegay, Herve",GEOMORPHOLOGY,2015,231,,270,280,10.1016/j.geomorph.2014.12.015,17
0,Systemic solutions for multi-benefit water and environmental management,"Everard, Mark; McInnes, Robert",SCIENCE OF THE TOTAL ENVIRONMENT,2013,461,,170,179,10.1016/j.scitotenv.2013.05.010,17
0,"Using forest history and spatial patterns to identify potential high
conservation value forests in Romania","Patru-Stupariu, Ileana; Angelstam, Per; Elbakidze, Marine; Huzui, Alina; Andersson, Kjell",BIODIVERSITY AND CONSERVATION,2013,22,9,2023,2039,10.1007/s10531-013-0523-3,17
0,More amphibians than expected in highway stormwater ponds,"Le Viol, Isabelle; Chiron, Francois; Julliard, Romain; Kerbiriou, Christian",ECOLOGICAL ENGINEERING,2012,47,,146,154,10.1016/j.ecoleng.2012.06.031,17
0,"Richness and abundance of Carabidae and Staphylinidae (Coleoptera), in
northeastern dairy pastures under intensive grazing","Byers, RA; Barker, GM; Davidson, RL; Hoebeke, ER; Sanderson, MA",GREAT LAKES ENTOMOLOGIST,2000,33,2,81,105,,17
0,"Framing ecosystem services: Affecting behaviour of actors in
collaborative landscape planning?","Opdam, Paul; Coninx, Ingrid; Dewulf, Art; Steingrover, Eveliene; Vos, Claire; van der Wal, Merel",LAND USE POLICY,2015,46,,223,231,10.1016/j.landusepol.2015.02.008,16
0,"Historical influences on the current provision of multiple ecosystem
services","Dallimer, Martin; Davies, Zoe G.; Diaz-Porras, Daniel F.; Irvine, Katherine N.; Maltby, Lorraine; Warren, Philip H.; Armsworth, Paul R.; Gaston, Kevin J.",GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,2015,31,,307,317,10.1016/j.gloenvcha.2015.01.015,16
0,"Producing nature for public: Land-based urbanization and provision of
public green spaces in China","Chen, Wendy Y.; Hu, Fox Zhi Yong",APPLIED GEOGRAPHY,2015,58,,32,40,10.1016/j.apgeog.2015.01.007,16
0,"ASSESSMENT OF THE GREEN INFRASTRUCTURE OF BUCHAREST USING CORINE AND
URBAN ATLAS DATA","Petrisor, Alexandru-Ionut",URBANISM ARCHITECTURE CONSTRUCTIONS,2015,6,2,19,24,,16
